position_name,position_idx,layer,feature_id,feature_type,activation_value,steering_scale,move,prob_diff,original_prob,modified_prob,fen
pos_39,39,1,13537,transcoder,1.2144615650177002,-2.0,f3e5,-0.3139357343316078,0.4265449047088623,0.11260917037725449,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_63,63,0,488,transcoder,1.4112060070037842,-2.0,f3e5,-0.31387683749198914,0.4265449047088623,0.11266806721687317,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_36,36,1,15480,lorsa,2.7868831157684326,-2.0,f3e5,-0.30764762312173843,0.4265449047088623,0.11889728158712387,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_20,20,7,10549,transcoder,2.3378570079803467,-2.0,f3e5,-0.30743417143821716,0.4265449047088623,0.11911073327064514,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_63,63,0,6922,lorsa,3.028136730194092,-2.0,f3e5,-0.3063248544931412,0.4265449047088623,0.12022005021572113,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_56,56,0,488,transcoder,1.5981926918029785,-2.0,f3e5,-0.3029504418373108,0.4265449047088623,0.12359446287155151,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_56,56,0,6922,lorsa,3.226534128189087,-2.0,f3e5,-0.3028234764933586,0.4265449047088623,0.12372142821550369,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_3,3,6,16038,transcoder,1.9081240892410278,-2.0,f3e5,-0.2993446886539459,0.4265449047088623,0.12720021605491638,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_21,21,13,15426,transcoder,1.4143426418304443,-2.0,f3e5,-0.29910919070243835,0.4265449047088623,0.12743571400642395,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_47,47,6,4801,transcoder,1.6615501642227173,-2.0,f3e5,-0.29590022563934326,0.4265449047088623,0.13064467906951904,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
