source_layer,source_pos,source_feature,source_type,target_layer,target_pos,target_feature,target_type,original_activation,modified_activation,activation_change,steering_scale,reduction_ratio,target_node_str,steering_nodes_count
0,21,13967,lorsa,4,27,486,lorsa,1.8521661758422852,1.666841983795166,-0.18532419204711914,0.0,-0.10005808035169507,"Node(id=8_486_27, type=lorsa, layer=4, feature=486, pos=27)",1
0,21,13967,lorsa,4,43,2638,lorsa,2.5030763149261475,2.2503933906555176,-0.2526829242706299,0.0,-0.1009489494043194,"Node(id=8_2638_43, type=lorsa, layer=4, feature=2638, pos=43)",1
0,21,13967,lorsa,13,57,4451,transcoder,0.19393160939216614,0.1647806465625763,-0.029150962829589844,0.0,-0.15031568562214695,"Node(id=27_4451_57, type=transcoder, layer=13, feature=4451, pos=57)",1
0,21,13967,lorsa,14,36,8780,lorsa,0.4743020236492157,0.0,-0.4743020236492157,0.0,-1.0,"Node(id=28_8780_36, type=lorsa, layer=14, feature=8780, pos=36)",1
0,21,13967,lorsa,14,36,8968,lorsa,0.9133227467536926,0.8172585964202881,-0.09606415033340454,0.0,-0.10518094581007012,"Node(id=28_8968_36, type=lorsa, layer=14, feature=8968, pos=36)",1
0,25,9370,lorsa,0,25,4160,transcoder,0.6300822496414185,0.18648111820220947,-0.443601131439209,0.0,-0.7040368645389766,"Node(id=1_4160_25, type=transcoder, layer=0, feature=4160, pos=25)",1
0,25,9370,lorsa,1,18,7843,transcoder,0.7596932053565979,0.09098704904317856,-0.6687061563134193,0.0,-0.8802318509608501,"Node(id=3_7843_18, type=transcoder, layer=1, feature=7843, pos=18)",1
0,25,9370,lorsa,2,36,14549,lorsa,1.2103852033615112,0.8024864792823792,-0.4078987240791321,0.0,-0.33699909991158666,"Node(id=4_14549_36, type=lorsa, layer=2, feature=14549, pos=36)",1
0,25,9370,lorsa,4,43,1047,lorsa,0.7225236892700195,0.0,-0.7225236892700195,0.0,-1.0,"Node(id=8_1047_43, type=lorsa, layer=4, feature=1047, pos=43)",1
0,25,9370,lorsa,4,57,14256,transcoder,0.21575012803077698,0.1894087940454483,-0.026341333985328674,0.0,-0.12209185795510191,"Node(id=9_14256_57, type=transcoder, layer=4, feature=14256, pos=57)",1
0,25,9370,lorsa,7,45,11217,lorsa,2.0944316387176514,1.8496592044830322,-0.24477243423461914,0.0,-0.11686818977987026,"Node(id=14_11217_45, type=lorsa, layer=7, feature=11217, pos=45)",1
0,25,9370,lorsa,7,36,4806,transcoder,0.21317140758037567,0.0,-0.21317140758037567,0.0,-1.0,"Node(id=15_4806_36, type=transcoder, layer=7, feature=4806, pos=36)",1
0,25,9370,lorsa,12,36,1109,lorsa,0.8613160252571106,0.0,-0.8613160252571106,0.0,-1.0,"Node(id=24_1109_36, type=lorsa, layer=12, feature=1109, pos=36)",1
0,25,9370,lorsa,13,36,8610,lorsa,0.7451107501983643,0.0,-0.7451107501983643,0.0,-1.0,"Node(id=26_8610_36, type=lorsa, layer=13, feature=8610, pos=36)",1
0,27,5289,lorsa,0,27,1858,transcoder,0.13156788051128387,0.11528778076171875,-0.016280099749565125,0.0,-0.12373916556456853,"Node(id=1_1858_27, type=transcoder, layer=0, feature=1858, pos=27)",1
0,27,5289,lorsa,0,27,2299,transcoder,0.2060469388961792,0.15909159183502197,-0.04695534706115723,0.0,-0.22788665200610722,"Node(id=1_2299_27, type=transcoder, layer=0, feature=2299, pos=27)",1
0,27,5289,lorsa,1,27,6358,lorsa,0.5928851366043091,0.5245676040649414,-0.06831753253936768,0.0,-0.11522895131196842,"Node(id=2_6358_27, type=lorsa, layer=1, feature=6358, pos=27)",1
0,27,5289,lorsa,1,36,11570,lorsa,1.0531909465789795,0.9254388809204102,-0.12775206565856934,0.0,-0.12130000364467539,"Node(id=2_11570_36, type=lorsa, layer=1, feature=11570, pos=36)",1
0,27,5289,lorsa,12,36,1109,lorsa,0.8613160252571106,0.0,-0.8613160252571106,0.0,-1.0,"Node(id=24_1109_36, type=lorsa, layer=12, feature=1109, pos=36)",1
0,27,5613,lorsa,0,27,1858,transcoder,0.13156788051128387,0.0,-0.13156788051128387,0.0,-1.0,"Node(id=1_1858_27, type=transcoder, layer=0, feature=1858, pos=27)",1
0,27,5613,lorsa,0,27,2299,transcoder,0.2060469388961792,0.1285231113433838,-0.07752382755279541,0.0,-0.37624352959622137,"Node(id=1_2299_27, type=transcoder, layer=0, feature=2299, pos=27)",1
0,27,5613,lorsa,0,27,5710,transcoder,0.16515310108661652,0.0,-0.16515310108661652,0.0,-1.0,"Node(id=1_5710_27, type=transcoder, layer=0, feature=5710, pos=27)",1
0,27,5613,lorsa,0,27,6656,transcoder,0.21110166609287262,0.1512332409620285,-0.059868425130844116,0.0,-0.28359996507325264,"Node(id=1_6656_27, type=transcoder, layer=0, feature=6656, pos=27)",1
0,27,5613,lorsa,0,27,15258,transcoder,0.1732340306043625,0.15332360565662384,-0.019910424947738647,0.0,-0.1149336817845607,"Node(id=1_15258_27, type=transcoder, layer=0, feature=15258, pos=27)",1
0,27,5613,lorsa,1,36,11610,lorsa,2.015192985534668,1.3665038347244263,-0.6486891508102417,0.0,-0.3218992699292929,"Node(id=2_11610_36, type=lorsa, layer=1, feature=11610, pos=36)",1
0,27,5613,lorsa,1,27,6145,transcoder,0.32217714190483093,0.27984440326690674,-0.042332738637924194,0.0,-0.1313958475999797,"Node(id=3_6145_27, type=transcoder, layer=1, feature=6145, pos=27)",1
0,27,5613,lorsa,1,27,10637,transcoder,0.4732305109500885,0.4139259457588196,-0.05930456519126892,0.0,-0.12531855790998175,"Node(id=3_10637_27, type=transcoder, layer=1, feature=10637, pos=27)",1
0,27,5613,lorsa,1,36,2693,transcoder,0.40440571308135986,0.3506649136543274,-0.05374079942703247,0.0,-0.13288832894460295,"Node(id=3_2693_36, type=transcoder, layer=1, feature=2693, pos=36)",1
0,27,5613,lorsa,1,36,3332,transcoder,0.6595491766929626,0.5823296308517456,-0.07721954584121704,0.0,-0.11707928471445088,"Node(id=3_3332_36, type=transcoder, layer=1, feature=3332, pos=36)",1
0,27,5613,lorsa,1,36,4185,transcoder,0.18272526562213898,0.13447421789169312,-0.04825104773044586,0.0,-0.264063360729901,"Node(id=3_4185_36, type=transcoder, layer=1, feature=4185, pos=36)",1
0,27,5613,lorsa,1,36,7113,transcoder,0.32451313734054565,0.27120012044906616,-0.05331301689147949,0.0,-0.1642861590393259,"Node(id=3_7113_36, type=transcoder, layer=1, feature=7113, pos=36)",1
0,27,5613,lorsa,1,36,9415,transcoder,0.25213298201560974,0.21216259896755219,-0.039970383048057556,0.0,-0.15852897438694855,"Node(id=3_9415_36, type=transcoder, layer=1, feature=9415, pos=36)",1
0,27,5613,lorsa,2,36,3155,lorsa,4.220008850097656,3.689993381500244,-0.5300154685974121,0.0,-0.12559581920903956,"Node(id=4_3155_36, type=lorsa, layer=2, feature=3155, pos=36)",1
0,27,5613,lorsa,2,36,3355,transcoder,0.26700669527053833,0.237436443567276,-0.02957025170326233,0.0,-0.11074722929063992,"Node(id=5_3355_36, type=transcoder, layer=2, feature=3355, pos=36)",1
0,27,5613,lorsa,2,36,8721,transcoder,0.5932338237762451,0.5299092531204224,-0.06332457065582275,0.0,-0.10674470692302838,"Node(id=5_8721_36, type=transcoder, layer=2, feature=8721, pos=36)",1
0,27,5613,lorsa,2,36,11549,transcoder,0.3056662678718567,0.26525864005088806,-0.04040762782096863,0.0,-0.1321952471311246,"Node(id=5_11549_36, type=transcoder, layer=2, feature=11549, pos=36)",1
0,27,5613,lorsa,2,36,15667,transcoder,0.26635974645614624,0.23863492906093597,-0.027724817395210266,0.0,-0.10408786524271194,"Node(id=5_15667_36, type=transcoder, layer=2, feature=15667, pos=36)",1
