position_name,position_idx,layer,feature_id,feature_type,activation_value,steering_scale,move,prob_diff,original_prob,modified_prob,fen
pos_55,55,1,9198,lorsa,3.0222439765930176,-2.0,h3h7,-0.14546239376068115,0.28752148151397705,0.1420590877532959,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_54,54,0,12956,transcoder,0.2822692096233368,-2.0,h3h7,-0.14482231438159943,0.28752148151397705,0.14269916713237762,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,8,2551,lorsa,2.676435947418213,-2.0,h3h7,-0.14149168133735657,0.28752148151397705,0.14602980017662048,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,6,15671,transcoder,5.856712341308594,-2.0,h3h7,-0.14099347591400146,0.28752148151397705,0.14652800559997559,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,7,13128,transcoder,0.5602725148200989,-2.0,h3h7,-0.1406647115945816,0.28752148151397705,0.14685676991939545,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_54,54,1,15914,transcoder,0.506878674030304,-2.0,h3h7,-0.13933610916137695,0.28752148151397705,0.1481853723526001,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_23,23,0,9251,lorsa,1.2779186964035034,-2.0,h3h7,-0.138574481010437,0.28752148151397705,0.14894700050354004,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,8,9724,transcoder,0.20959925651550293,-2.0,h3h7,-0.13832153379917145,0.28752148151397705,0.1491999477148056,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,0,14602,lorsa,1.3480992317199707,-2.0,h3h7,-0.13747538626194,0.28752148151397705,0.15004609525203705,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,3,11167,transcoder,0.2644384503364563,-2.0,h3h7,-0.13673630356788635,0.28752148151397705,0.1507851779460907,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_2,2,8,11854,transcoder,15.785051345825195,-2.0,h3h7,-0.13601522147655487,0.28752148151397705,0.15150626003742218,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,0,7273,lorsa,1.332105040550232,-2.0,h3h7,-0.1352037489414215,0.28752148151397705,0.15231773257255554,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,1,12154,transcoder,0.19804225862026215,-2.0,h3h7,-0.13452894985675812,0.28752148151397705,0.15299253165721893,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,0,12046,lorsa,3.13350510597229,-2.0,h3h7,-0.1302458643913269,0.28752148151397705,0.15727561712265015,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_63,63,6,3789,transcoder,2.006242275238037,-2.0,h3h7,-0.12967990338802338,0.28752148151397705,0.15784157812595367,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,0,2956,transcoder,0.49862179160118103,-2.0,h3h7,-0.12718833982944489,0.28752148151397705,0.16033314168453217,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_54,54,0,1897,transcoder,0.5192403197288513,-2.0,h3h7,-0.1252465844154358,0.28752148151397705,0.16227489709854126,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,13,15835,transcoder,0.3478931784629822,-2.0,h3h7,-0.12389317154884338,0.28752148151397705,0.16362830996513367,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_63,63,5,12930,transcoder,2.3792543411254883,-2.0,h3h7,-0.12254181504249573,0.28752148151397705,0.16497966647148132,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,4,16377,lorsa,2.713291645050049,-2.0,h3h7,-0.12245546281337738,0.28752148151397705,0.16506601870059967,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,4,9531,transcoder,0.5060067176818848,-2.0,h3h7,-0.12141530215740204,0.28752148151397705,0.166106179356575,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,2,2440,lorsa,1.7886356115341187,-2.0,h3h7,-0.12008506059646606,0.28752148151397705,0.167436420917511,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,2,5819,transcoder,0.7991868257522583,-2.0,h3h7,-0.11964654922485352,0.28752148151397705,0.16787493228912354,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_23,23,0,13594,lorsa,1.9346281290054321,-2.0,h3h7,-0.11920012533664703,0.28752148151397705,0.16832135617733002,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,12,6669,transcoder,0.8420363068580627,-2.0,h3h7,-0.11586365103721619,0.28752148151397705,0.17165783047676086,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_50,50,6,7455,transcoder,0.7886064052581787,-2.0,h3h7,-0.11538854241371155,0.28752148151397705,0.1721329391002655,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_55,55,10,11535,transcoder,0.6737499833106995,-2.0,h3h7,-0.1152845174074173,0.28752148151397705,0.17223696410655975,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
pos_23,23,14,10814,transcoder,1.869791030883789,-2.0,h3h7,-0.11503398418426514,0.28752148151397705,0.17248749732971191,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP3PP/3R1RK1 w - - 0 29
